# Program:featureCounts v1.6.2; Command:"featureCounts" "-T" "4" "-C" "-p" "-t" "gene" "-g" "Dbxref" "-a" "../O_europaea_v1_genomic.gff" "-o" "out_featuresCount_geneID.txt" "SRR1525051" "SRR1525052" "SRR1525086" "SRR1525087" "SRR1525113" "SRR1525114" "SRR1525213" "SRR1525214" "SRR1525224" "SRR1525226" "SRR1525436" "SRR1525437" 
Geneid	SRR1525051	SRR1525052	SRR1525086	SRR1525087	SRR1525113	SRR1525114	SRR1525213	SRR1525214	SRR1525224	SRR1525226	SRR1525436	SRR1525437
111372778	76	92	49	58	50	40	45	38	144	148	208	195
111372779	0	0	0	0	0	0	0	0	0	0	0	0
111372780	0	0	0	0	0	0	0	0	1	0	0	0
111372781	109	102	47	38	57	48	35	35	221	225	138	148
111372782	1561	1651	1094	1080	613	624	410	444	1390	1448	2219	2163
111372787	7	3	3	4	4	11	2	1	371	388	438	489
111372788	1	1	0	0	0	0	0	0	8	6	7	10
111372789	6932	7002	705	706	443	472	213	197	10773	10940	5415	5210
111372785	1	1	0	0	0	0	0	0	0	0	0	0
111372790	157	139	42	31	40	38	45	38	1047	1062	809	860
111372791	0	0	0	0	0	0	0	0	0	0	0	0
111372792	5879	5876	236	213	1311	1208	2201	2335	20	14	3	3
111372793	40	61	160	110	25	14	13	12	26	23	41	52
111372806	417	400	685	646	333	294	300	262	280	286	820	810
111372807	32	47	169	183	52	63	11	9	50	51	147	176
111372809	313	329	324	314	303	334	97	113	2005	1964	3676	3607
111372810	200	196	4	2	61	44	132	116	1138	1078	1118	1153
111372800	0	0	0	0	0	0	0	0	0	0	0	0
111372811	570	587	29	30	132	135	401	450	793	753	1720	1653
111372812	279	279	30	33	34	31	37	46	45	36	63	83
111372814	124	124	81	95	86	78	29	27	199	204	459	424
111372794	21	24	12	8	13	25	10	6	37	40	67	53
111372795	64	69	13	6	33	19	39	36	71	74	155	159
111372815	28272	28708	9921	9967	4154	4159	12161	11989	1685	1769	1589	1516
111372796	1	1	1	0	1	0	0	1	2	5	6	7
111372817	53	40	70	76	20	23	6	15	37	36	519	497
111372801	762	720	1208	1313	629	649	142	172	1293	1251	2144	2182
111372818	331	343	238	249	165	211	87	91	537	507	952	1012
111372819	198	193	4	6	66	57	18	11	198	175	289	289
111372802	356	366	394	380	216	169	65	64	365	420	825	863
111372821	72	68	17	17	37	28	22	20	97	96	240	202
111372822	722	706	313	289	350	361	309	299	445	382	535	500
111372803	264	249	4	2	14	19	82	80	705	764	494	474
111372823	112	130	237	264	122	109	56	60	1	0	1	2
111372797	58	48	59	52	25	40	12	16	43	41	144	108
111372824	195	190	16	12	47	42	143	137	31	38	39	54
111372825	12	7	171	173	14	23	6	4	3	1	1	5
111372798	266	247	0	0	4	0	0	0	35	29	0	3
111372799	133	136	1	0	0	1	0	0	19	24	5	1
111372829	16	15	2	3	7	8	6	6	13	7	30	34
111372828	62	62	1	4	15	18	41	36	127	135	101	86
111372830	3	2	1	2	5	5	1	1	1	0	4	2
111372831	0	0	0	0	0	0	0	0	0	0	0	0
111372832	0	0	0	0	0	1	0	0	0	0	0	0
111372833	0	0	7	2	0	1	0	0	0	0	3	2
111372834	323	319	186	203	310	315	129	120	194	186	91	66
111372835	0	0	0	1	0	1	0	0	2	3	0	2
111372839	313	327	133	164	129	142	70	79	148	156	295	265
111372840	181	176	617	560	340	347	50	35	167	156	234	244
111372841	8	6	23	30	9	14	1	1	40	35	62	74
111372836	14	18	18	19	16	21	4	3	64	43	35	28
111372842	2	1	10	11	2	7	0	0	8	12	24	24
111372837	0	0	0	0	0	0	0	0	0	0	0	0
111372844	31	17	9	9	4	11	9	7	13	7	18	14
111372848	0	0	0	0	0	0	0	0	0	0	0	0
111372845	688	680	442	452	213	184	119	124	603	615	1201	1106
111372846	114	101	40	29	40	52	57	37	95	82	211	222
111372847	67	95	115	109	69	69	16	18	39	32	53	48
111372853	0	0	1	0	0	0	0	0	0	0	2	1
111372856	241	209	324	282	186	203	59	56	727	771	635	558
111372857	490	483	87	84	120	127	267	260	1826	1850	1024	1088
111372850	0	1	12	18	6	5	0	0	0	0	0	0
111372858	32	27	40	38	26	21	4	2	10	9	15	22
111372859	281	311	211	190	63	58	35	26	199	213	400	424
111372854	4	3	1	2	1	2	0	1	3	9	5	8
111372855	5	3	181	195	14	17	3	6	24	31	2	1
111372860	355	306	535	489	438	434	150	146	319	341	495	466
111372852	0	0	0	0	0	0	0	0	0	0	0	0
111372862	9	13	1	4	17	15	2	7	4	3	12	11
111372863	34	25	27	37	15	11	6	16	37	43	64	62
111372882	465	443	877	934	563	596	150	141	555	560	537	527
111372864	109	101	126	148	76	66	23	18	93	75	183	161
111372866	440	409	188	215	345	325	144	143	200	195	687	650
111372867	596	582	679	724	173	202	101	89	845	866	1211	1244
111372868	625	598	287	253	334	325	283	311	905	951	1764	1883
111372884	55	74	34	36	35	57	15	8	75	76	85	101
111372869	226	219	185	210	221	215	187	182	444	401	1205	1189
111372885	0	0	0	0	0	0	0	0	0	0	0	0
111372870	961	916	4118	3956	1182	1096	267	293	1273	1322	2579	2613
111372871	1	1	10	1	7	6	0	0	2	3	1	1
111372873	5	4	36	40	17	29	5	2	13	5	14	23
111372874	770	781	831	826	460	452	104	88	758	813	612	641
111372875	126	128	184	193	92	75	22	17	166	159	316	327
111372876	1143	1166	1825	1749	1099	1072	534	535	1633	1641	1990	1972
111372877	218	260	320	319	99	102	47	47	148	119	402	376
111372878	202	213	28	18	40	52	101	101	530	528	439	460
111372886	0	0	0	0	0	0	0	0	0	0	0	0
111372879	348	344	130	135	109	107	78	68	384	394	858	914
111372881	445	378	189	175	115	101	63	63	413	462	325	407
111372887	3	5	2	1	2	8	2	0	2	9	5	0
111372888	84	77	8	6	145	119	87	70	29	38	33	42
111372890	0	0	0	0	0	0	0	0	0	0	0	0
111372891	770	740	146	146	66	45	77	79	899	881	735	713
111372892	365	352	377	378	326	290	94	89	323	326	828	803
111372893	641	648	1122	1112	823	782	134	132	410	423	783	748
111372894	181	192	119	132	111	118	48	41	242	278	831	826
111372898	0	1	0	3	0	2	0	0	0	0	0	1
111372901	0	0	0	0	0	1	0	0	0	0	0	0
111372906	69	75	20	24	34	35	17	11	43	29	55	43
111372902	21	15	153	124	20	20	17	20	1	0	0	1
111372903	73	69	10	8	24	25	14	23	85	100	104	95
111372907	378	398	1283	1237	1420	1392	798	828	1	0	0	2
111372909	150	150	13	13	43	44	80	84	79	80	248	259
111372908	102	113	74	94	128	107	62	58	99	92	231	236
111372910	39	47	22	16	29	37	13	15	606	591	376	352
111372911	15	10	8	13	4	10	2	1	144	129	126	115
111372904	0	0	0	0	0	0	0	0	0	2	4	9
111372913	61	63	18	24	26	22	29	32	3	7	22	15
111372914	546	549	547	554	228	215	180	193	401	366	815	772
111372916	197	233	144	118	70	61	78	68	196	196	409	415
111372917	1	0	0	0	2	0	0	0	0	0	0	1
111372918	40	40	618	655	136	105	11	9	5	7	0	1
111372919	0	0	0	0	0	0	0	0	0	0	0	0
111372920	26	25	8	15	37	47	3	5	2	7	22	15
111372921	157	137	69	77	92	62	36	35	287	242	134	123
111372928	46	59	3	6	7	10	4	3	25	22	48	37
111372929	216	247	239	223	337	353	81	89	137	161	427	398
111372930	101	116	291	286	85	91	6	7	404	402	521	564
111372923	0	0	0	0	0	0	0	0	0	0	1	0
111372931	5	3	5	5	2	1	0	0	3	5	13	11
111372924	0	0	0	0	0	0	0	0	0	0	0	0
111372925	0	0	0	0	0	0	0	0	0	0	0	0
111372927	16	17	6	2	7	13	5	5	8	5	24	21
111372932	201	190	121	109	166	147	86	81	221	210	126	142
111372933	4	1	3	2	0	0	2	1	1	3	3	6
111372934	3175	3209	5521	5654	3130	3111	1427	1382	175	179	1074	1077
111372935	2012	1919	847	814	687	631	295	334	741	797	1606	1651
111372936	17	21	3	4	42	28	8	10	38	31	11	7
111372938	0	0	0	0	0	1	0	0	0	0	0	0
111372939	0	0	0	0	0	0	0	0	0	0	0	1
111372941	1	5	9	2	0	3	0	0	4	9	2	4
111372940	4	6	3	1	0	2	0	0	16	15	6	9
111372942	915	980	767	789	366	342	368	329	3972	3944	77215	76044
111372949	676	647	426	403	253	247	151	130	526	573	923	883
111372950	0	0	0	0	0	0	0	0	0	0	0	0
111372951	0	0	0	0	0	0	0	0	0	0	0	0
111372952	95	92	27	31	34	35	7	10	92	84	196	162
111372943	0	0	0	1	0	0	0	0	1	1	2	0
111372944	1	1	1	1	1	0	0	0	0	0	2	3
111372945	0	0	0	0	0	0	0	0	0	0	0	0
111372946	0	0	0	0	0	0	0	0	0	0	0	0
111372953	507	510	2	7	421	420	13	10	22	20	43	50
111372954	105	111	102	122	99	107	40	32	61	55	131	124
111372947	0	0	0	1	0	3	0	0	0	0	0	1
111372948	0	0	0	0	0	0	0	0	0	0	0	0
111372955	219	253	81	82	51	48	49	53	162	197	347	364
111372956	89	101	15	18	10	19	26	26	130	122	113	121
111372957	214	223	101	117	93	96	188	205	127	127	154	160
111372972	0	0	0	0	0	0	0	0	0	0	0	0
111372960	22	16	13	17	16	7	2	6	5	3	1	1
111372973	324	293	450	485	329	321	56	63	346	374	749	736
111372961	36	45	37	54	19	22	6	5	25	25	47	67
111372958	3	1	6	3	0	0	1	0	2	0	2	3
111372963	271	260	66	69	34	40	31	17	1	1	33	44
111372977	0	0	0	0	0	0	0	0	0	0	0	0
111372964	174	191	205	196	87	96	74	61	164	137	365	369
111372974	0	0	0	0	0	0	0	0	0	0	0	0
111372975	0	0	1	0	0	0	0	0	0	0	0	0
111372965	694	694	1045	1000	626	563	205	223	589	660	951	861
111372959	39	48	0	0	7	5	194	167	0	0	0	1
111372966	349	351	276	304	219	232	58	58	726	731	886	872
111372967	1	0	0	2	1	1	0	0	7	4	2	1
111372968	315	312	239	211	146	118	104	89	481	492	945	903
111372969	427	400	44	42	16	18	151	162	116	125	152	152
111372970	250	232	361	371	199	172	94	88	62	73	359	345
111372971	197	170	60	58	75	73	44	34	152	132	429	390
111372978	136	140	213	219	186	178	46	36	458	447	409	379
111372979	2	0	0	0	0	0	0	1	1	3	18	13
111372980	1	0	0	0	0	0	0	0	0	1	5	2
111372981	4	4	1	1	3	1	1	0	28	25	118	116
111372982	1	0	1	5	2	0	1	1	0	0	0	1
111372988	3	1	3	5	2	0	0	0	0	0	1	2
111372989	506	481	378	341	139	124	122	110	306	297	550	501
111372983	4	1	1	6	4	5	1	1	4	2	13	5
111372990	140	130	284	259	200	180	52	51	850	889	720	787
111372992	196	183	308	269	268	260	191	176	106	89	311	260
111372993	4187	4276	3779	3785	2192	2131	1284	1340	2668	2539	3789	3663
111372995	674	682	260	274	177	173	212	189	775	750	1119	1179
111372997	7	3	3	3	0	0	4	4	690	700	370	349
111372999	1	0	2	1	0	1	0	1	3	0	3	1
111372985	289	255	359	341	90	81	22	23	78	78	93	77
111372986	129	128	82	80	45	56	18	15	37	35	12	8
111373000	10	11	4	2	2	0	0	0	21	22	29	35
111372998	3	2	1	5	0	1	0	0	0	0	1	1
111372996	1237	1161	1960	1899	664	660	171	151	446	421	352	351
111372987	0	0	0	0	0	0	0	0	0	1	0	0
111373003	10	7	4	3	0	6	4	4	3	1	11	11
111373001	7	9	7	2	3	1	4	4	2	1	5	6
111373004	101	84	31	37	36	43	3	5	60	70	91	74
111373005	436	445	269	242	284	289	89	106	1513	1517	1949	1860
111373006	7	12	16	12	6	6	4	0	18	22	55	36
111373008	49	50	93	115	57	52	20	20	42	38	62	78
111373009	28	26	14	19	13	16	2	4	26	21	50	38
111373010	218	247	67	73	154	138	48	53	225	233	374	421
111373002	0	0	0	0	0	0	0	0	0	0	0	0
111373011	169	186	190	163	118	121	47	48	189	190	331	322
111373012	92	95	115	94	40	49	12	23	56	58	194	190
111373013	928	931	1302	1303	956	917	494	460	856	798	1274	1268
111373014	327	343	146	131	175	183	131	128	163	151	550	545
111373016	121	134	172	175	150	125	42	35	436	460	1443	1432
111373019	2	4	3	2	1	0	0	0	13	5	11	19
111373020	2	3	2	1	2	2	0	1	17	21	19	24
111373021	875	899	830	825	528	534	190	181	1038	1017	1725	1658
111373022	271	274	178	171	203	196	76	74	172	188	378	381
111373023	539	560	1099	1151	469	481	179	176	461	439	527	541
111373024	24	29	64	68	18	17	2	4	65	60	94	91
111373025	1103	1082	295	284	467	450	295	297	1658	1682	2818	2783
111373026	189	209	108	90	56	57	32	31	332	350	550	566
111373017	58	42	114	104	47	50	19	9	89	72	142	123
111373027	166	200	355	378	141	150	54	44	177	164	341	347
111373018	0	0	0	0	0	0	0	0	0	0	0	0
111373030	2	2	4	4	6	2	1	0	9	9	19	19
111373031	110	121	57	49	32	27	21	28	171	204	254	233
111373028	0	0	0	0	0	0	0	0	0	0	0	0
111373032	806	842	481	441	706	693	291	269	266	270	807	848
111373034	354	351	293	309	279	329	76	75	382	343	767	728
111373035	154	143	133	128	118	122	50	68	406	445	455	446
111373029	11	10	7	7	8	3	3	1	8	11	11	13
111373036	938	942	784	772	381	340	323	341	536	500	1509	1497
111373038	57	70	19	30	50	45	28	25	106	96	52	40
111373037	503	514	334	371	209	184	159	159	701	630	667	715
111373040	31	26	197	197	32	42	0	6	0	0	1	2
111373041	112	126	65	77	80	63	62	49	188	177	397	426
111373042	46	57	40	39	27	16	11	14	97	111	100	111
111373043	0	0	0	0	0	0	0	1	4426	4431	1263	1155
111373044	161	172	99	90	29	31	27	28	79	105	178	153
111373045	322	363	522	463	110	74	62	61	246	241	936	992
111373047	267	276	135	121	73	79	42	38	469	507	491	491
111373062	0	0	0	0	0	0	0	0	0	0	0	0
111373048	654	690	513	502	312	322	244	249	418	391	1197	1145
111373064	0	0	0	0	0	0	0	0	0	0	0	0
111373049	127	146	63	74	47	54	21	27	212	207	316	315
111373050	119	138	5632	5679	2203	2171	265	271	1	2	63	48
111373051	151	112	119	112	66	79	44	51	56	64	165	143
111373053	273	299	226	203	77	73	64	52	361	332	512	446
111373054	547	564	487	473	200	214	179	186	593	628	672	685
111373055	10659	11070	1861	1798	1747	1726	879	900	9351	9359	8429	8224
111373056	296	294	51	52	34	25	15	19	202	205	167	150
111373057	0	0	0	0	0	0	0	0	0	0	0	0
111373058	236	200	142	105	51	71	46	53	270	277	419	406
111373059	114	118	141	137	55	64	42	39	291	338	873	798
111373060	47	69	18	23	28	22	21	24	53	50	99	77
111373061	25	17	6	3	6	8	11	10	21	22	7	15
111373065	0	1	0	0	1	0	0	0	0	0	0	0
111373071	1	1	1	0	1	0	0	0	1	0	0	0
111373074	3	2	3	4	0	4	0	2	1	9	7	4
111373073	0	1	2	1	0	0	0	0	26	26	18	12
111373076	364	360	538	503	436	377	64	68	470	514	1050	1091
111373070	1	1	0	2	0	0	2	0	2	3	6	3
111373081	129	113	96	119	50	69	21	30	2189	2161	1696	1615
111373082	498	508	162	158	305	308	156	182	443	465	567	488
111373085	2	3	12	6	2	4	0	0	1	4	15	13
111373084	28	32	42	57	50	55	5	10	42	41	173	143
111373086	1	2	3	0	1	0	0	2	42	26	439	429
111373087	81	91	343	335	103	103	150	120	572	564	2485	2557
111373078	0	0	0	0	0	0	0	0	0	0	0	0
111373088	188	177	11	15	177	203	46	27	42	33	201	193
111373089	34	31	19	16	17	16	5	5	12	13	43	52
111373090	436	448	99	105	163	128	189	173	174	139	251	301
111373091	1111	1151	1885	1928	612	588	244	247	98	120	197	224
111373094	313	320	208	227	198	187	34	41	529	571	974	975
111373093	574	558	459	500	222	224	134	126	625	629	472	443
111373095	0	0	0	0	0	0	0	0	0	0	0	0
111373079	0	1	0	0	0	0	0	0	0	0	0	0
111373100	441	389	392	394	266	221	146	157	1133	1152	1138	1194
111373101	2398	2342	6555	6357	5260	5284	689	734	790	764	1744	1787
111373102	528	522	504	514	267	282	129	110	351	405	716	695
111373103	550	526	424	411	413	400	190	190	1226	1246	1603	1621
111373097	427	333	433	435	381	347	102	104	372	425	656	686
111373098	0	0	0	0	0	0	0	0	0	0	0	0
111373104	55	61	57	43	41	42	19	22	170	174	201	208
111373106	206	199	1253	1265	490	436	65	49	13	18	77	64
111373096	15	9	2	2	3	2	0	0	4	3	15	11
111373107	169	168	2564	2603	1045	1150	93	103	1	1	62	61
111373099	1	2	1	0	0	0	0	0	1	0	0	1
111373108	5	8	1	4	1	1	0	0	7	6	23	20
111373109	3	7	2	6	3	7	1	2	21	21	29	20
111373110	1243	1317	3436	3543	1372	1338	1103	1107	4090	4054	6090	5948
111373111	210	173	214	204	94	93	79	85	108	103	241	270
111373117	373	428	124	106	157	139	101	125	621	609	520	569
111373118	44	42	16	18	35	37	43	50	110	101	195	228
111373119	377	402	735	723	436	401	45	40	492	486	678	712
111373120	1	2	5	5	4	2	1	1	0	3	7	0
111373122	4	5	18	11	4	3	1	2	13	4	16	10
111373121	2	0	0	1	0	0	0	0	2	3	1	0
111373113	0	0	0	0	0	0	0	0	0	0	0	0
111373115	0	0	0	0	0	0	0	0	0	0	0	0
111373123	1110	1070	1403	1343	423	388	283	289	799	876	1606	1569
111373124	1824	1778	10414	10311	4991	4822	424	405	271	256	2683	2640
111373125	479	472	635	574	233	233	256	252	2568	2618	1801	1815
111373156	0	0	0	0	0	0	0	0	0	0	0	0
111373157	0	0	0	1	0	0	0	0	1	2	0	0
111373129	147	171	71	56	54	36	46	39	85	75	196	197
111373130	588	524	718	735	389	428	134	114	483	478	968	1012
111373131	9	9	5	3	5	7	2	2	2	3	4	7
111373132	178	166	27	30	88	89	21	23	162	183	187	187
111373133	57	68	219	234	66	65	17	22	14105	14146	7959	7844
111373134	0	2	5	6	2	1	0	0	7	5	0	1
111373135	452	434	2061	2102	603	537	75	114	1213	1212	663	665
111373136	381	423	507	498	209	196	236	235	65	72	151	163
111373139	88	101	14	14	2	6	0	2	17	35	22	12
111373140	0	0	0	1	1	2	1	1	1655	1652	5934	5786
111373141	37	37	6	7	10	9	16	12	29	60	150	141
111373159	0	0	0	2	0	0	0	0	0	0	0	0
111373127	0	0	0	0	0	0	0	0	1	0	2	0
111373142	648	629	408	439	297	284	382	347	961	1004	1403	1455
111373160	392	414	290	278	220	250	255	234	624	616	530	534
111373143	59	56	70	75	36	36	27	38	58	65	90	105
111373144	1901	1837	1441	1524	977	978	371	379	1678	1486	2689	2479
111373145	568	602	537	539	506	533	250	250	487	447	1014	1036
111373146	156	164	60	61	84	88	256	269	51	59	47	52
111373161	1196	1257	657	654	354	354	265	253	949	965	2068	1991
111373147	355	343	476	455	243	246	163	170	220	244	494	483
111373148	320	307	181	163	123	104	96	80	205	211	366	377
111373149	913	897	1329	1320	450	424	83	73	30	47	81	89
111373150	4	3	5	4	7	5	6	5	0	0	2	2
111373151	8	4	5	5	8	4	3	3	1	0	3	2
111373152	61	58	80	93	42	29	1	5	36	31	73	86
111373153	12	17	16	17	0	0	0	0	4	3	11	3
111373154	224	207	76	81	39	48	60	45	319	355	830	844
111373163	0	0	0	0	0	0	0	0	0	0	0	0
111373165	387	375	748	746	428	400	95	81	353	425	567	571
111373166	26	45	20	15	19	12	3	10	12	16	77	67
111373167	6	3	2	7	4	6	2	0	2	2	7	6
111373168	11	10	6	2	5	3	3	3	8	15	51	40
111373169	583	527	578	627	383	407	141	117	394	373	553	529
111373170	772	792	597	621	463	456	200	182	1006	1057	1221	1043
111373171	25	33	42	46	31	28	6	3	39	39	80	93
111373164	0	0	0	0	0	0	0	0	0	0	0	0
111373172	3	0	0	0	0	1	0	0	0	0	0	0
111373173	385	340	403	363	141	144	69	59	668	639	2330	2339
111373174	1555	1604	2502	2493	1944	1903	579	576	1705	1748	2220	2213
111373177	366	326	504	503	411	402	57	62	317	306	891	888
111373178	0	0	0	0	0	0	0	0	0	0	0	0
111373179	0	0	0	0	0	0	0	0	0	0	0	0
111373180	208	174	253	269	97	107	52	48	140	136	204	189
111373181	0	0	0	0	0	0	0	0	0	0	0	0
111373182	0	0	0	0	0	0	0	0	0	0	0	0
111373183	0	0	0	0	0	0	0	0	0	0	0	0
111373188	276	282	25	20	160	142	375	426	125	96	237	182
111373185	0	0	0	0	0	0	0	0	0	0	0	0
111373189	1	0	0	1	1	1	0	0	0	0	0	1
111373190	17	14	9	10	4	8	10	7	30	29	43	37
111373187	7	5	0	0	1	0	0	2	0	3	1	1
111373191	1190	1209	615	593	551	552	364	321	1676	1562	1506	1503
111373195	0	0	0	0	0	0	0	0	0	0	0	0
111373192	14	11	12	10	13	11	6	6	8	10	38	33
111373193	167	157	91	75	95	92	40	25	120	112	282	301
111373186	1	0	0	0	0	0	0	0	1	1	0	0
111373194	1510	1516	597	617	993	1011	411	445	861	928	1325	1401
111373196	1394	1391	1134	1133	685	701	342	327	756	726	1298	1251
111373197	38	31	103	74	71	55	14	16	54	60	184	195
111373198	780	726	1210	1231	351	375	190	159	733	736	1245	1254
111373199	0	0	0	0	0	0	0	0	0	0	0	0
111373213	0	0	0	0	0	0	0	0	0	0	0	0
111373214	0	0	0	0	0	0	1	0	0	0	0	0
111373215	0	0	0	0	0	0	0	0	0	0	0	0
111373201	36	39	3	4	21	21	10	18	4	19	22	24
111373202	1167	1162	2850	2780	1403	1401	326	307	1210	1130	1312	1288
111373200	0	0	4	3	0	0	0	0	0	0	0	0
111373203	773	712	1657	1610	1418	1425	254	282	862	856	1340	1301
111373210	187	198	242	238	112	98	47	58	98	102	287	241
111373209	0	0	0	0	0	0	0	0	0	0	0	0
111373206	189	175	133	119	126	109	56	55	612	622	1046	957
111373207	390	386	181	178	107	100	73	93	490	496	866	826
111373211	67	71	71	76	23	26	11	15	71	66	152	160
111373204	198	211	203	231	197	218	74	58	388	379	429	444
111373212	346	340	309	307	189	190	140	132	229	233	477	419
111373217	843	896	797	782	517	543	311	315	1078	1095	1334	1372
111373219	338	328	117	99	52	49	46	57	81	90	423	420
111373218	50	68	1	4	34	40	32	27	71	57	9	7
111373220	572	563	551	530	391	430	94	82	607	584	2049	1996
111373222	0	0	0	0	0	0	0	0	0	0	0	1
111373221	45	38	0	0	0	1	2	1	0	0	0	0
111373223	3	5	0	0	0	0	0	0	0	0	0	0
111373224	0	0	0	0	0	0	0	0	0	0	0	0
111373225	0	0	1	0	0	0	0	0	0	0	0	0
111373226	0	1	0	0	0	0	0	0	0	2	5	0
111373227	483	491	285	290	333	321	211	164	292	314	406	414
111373228	0	0	0	0	0	0	0	0	0	0	0	0
111373229	634	577	998	938	474	454	101	111	6344	6525	3173	3142
111373231	36	30	5	11	30	30	7	12	12	15	34	22
111373232	7	9	8	12	3	2	2	0	0	0	1	0
111373233	106	122	2107	2136	497	486	112	97	30	38	74	68
111373234	769	722	965	908	276	297	231	235	1161	1144	977	1014
111373235	339	328	416	432	127	116	82	71	295	298	670	683
111373237	7	10	3	8	18	20	2	2	10	16	10	12
111373236	13	13	4	10	16	23	23	26	25	25	13	14
111373238	0	0	0	0	0	0	0	0	0	0	0	0
111373239	6	6	8	15	7	6	2	1	10	14	10	16
111373240	1527	1487	1820	1863	1581	1563	549	576	2256	2184	3150	3128
111373252	0	0	0	0	0	0	0	0	3	3	0	0
111373242	18	10	2	2	2	0	8	15	3675	3690	2834	2891
111373243	11	10	33	35	60	72	17	12	240	233	2865	2771
111373245	102	103	162	144	53	61	32	22	221	246	493	491
111373244	653	685	327	308	269	273	240	262	1585	1576	1759	1798
111373246	138	143	39	44	78	56	26	30	111	109	106	88
111373253	1095	1091	872	795	534	502	494	488	2013	1898	4085	3980
111373254	0	0	0	0	0	0	0	0	0	1	0	1
111373255	59	54	53	49	31	26	8	13	42	60	105	118
111373247	27	28	47	43	16	17	16	14	901	905	603	621
111373249	15	7	14	14	8	3	1	4	15	15	24	23
111373248	58	52	49	33	17	31	12	9	31	36	96	85
111373250	891	850	2057	2056	1029	1031	287	264	1057	1037	1536	1573
111373256	0	0	3	1	0	0	0	0	1	0	0	0
111373251	660	675	446	427	341	285	129	131	1258	1268	1655	1625
111373257	339	341	602	608	378	431	123	100	414	401	756	724
111373258	156	181	66	71	62	83	29	29	99	64	135	123
111373259	198	185	383	383	66	74	70	61	45	36	169	150
111373260	2	1	1	3	0	0	1	3	0	0	0	1
111373261	13	21	13	13	20	9	3	2	10	9	5	0
111373262	1	2	3	3	1	1	1	2	4	0	2	0
111373263	0	0	0	0	0	0	0	0	0	0	0	0
111373264	0	4	10	11	1	3	3	2	1	2	0	0
111373266	18	20	0	0	10	13	13	9	10	19	5	7
111373267	89	92	237	231	192	187	64	64	476	539	1933	1941
111373268	98	93	222	220	173	197	42	40	118	111	240	232
111373269	231	257	359	321	95	83	14	24	141	141	424	359
111373270	0	0	0	0	0	1	0	0	2	0	7	8
111373271	16	12	0	0	20	9	5	3	4068	4177	751	690
111373272	0	0	0	0	0	0	0	0	0	0	0	0
111373273	42	56	513	539	277	273	30	22	247	285	175	141
111373274	39	72	10	8	11	11	23	17	7	7	13	4
111373275	10	13	351	364	35	43	32	19	17	18	3	1
111373287	17	16	9	6	3	4	1	2	20	13	52	51
111373280	198	201	330	328	135	105	44	40	263	269	499	519
111373279	1613	1555	3312	3331	1460	1499	525	528	1216	1262	1844	1882
111373281	4	2	0	4	2	2	0	0	8	8	13	3
111373289	0	0	0	0	0	0	0	0	0	0	0	0
111373277	0	0	0	0	0	0	0	0	0	0	0	0
111373282	199	206	279	297	129	160	70	80	156	194	485	510
111373283	2562	2644	2550	2383	1304	1269	823	845	3540	3527	3286	3209
111373291	160	150	46	50	74	67	28	16	149	159	83	87
111373284	1	2	0	1	0	1	1	0	3	3	0	2
111373278	0	1	4	4	1	0	0	0	0	0	1	0
111373285	53	46	93	114	60	59	14	19	55	51	161	135
111373286	139	151	229	212	78	85	69	61	291	335	482	460
111373293	61	73	46	37	34	29	17	28	624	654	288	254
111373295	362	361	134	142	92	87	35	50	173	188	529	531
111373294	1275	1256	3526	3481	915	919	382	378	1821	1840	2216	2118
111373299	0	0	0	0	0	0	0	0	0	0	0	0
111373296	0	0	0	0	0	0	0	0	0	0	0	0
111373297	0	0	0	0	0	0	0	0	0	0	0	0
111373300	406	425	386	391	131	126	132	177	434	485	602	633
111373301	154	129	287	307	173	166	43	45	325	294	541	564
111373302	360	371	1566	1602	821	813	118	126	483	436	1098	1018
111373304	680	680	678	678	333	352	152	137	1054	953	1425	1507
111373303	0	0	1	0	6	6	0	0	0	0	0	0
111373305	19	29	5	4	61	73	24	24	0	0	3	2
111373311	310	305	428	395	233	242	94	71	398	455	505	500
111373312	563	578	672	625	567	597	447	451	457	470	890	812
111373314	857	924	1077	1146	848	803	265	250	803	800	1930	1925
111373313	1219	1204	53	51	177	193	117	111	253	237	498	431
111373315	598	562	141	118	332	339	213	221	812	871	915	861
111373306	0	0	0	0	0	0	0	0	0	0	0	0
111373316	112	111	51	41	27	34	11	19	152	148	149	158
111373317	23	18	21	25	10	13	4	0	8	13	21	11
111373307	73	83	43	42	28	29	24	17	54	57	192	192
111373318	43	43	19	26	15	12	6	10	41	31	49	47
111373308	0	0	0	0	0	0	0	0	3	0	14	14
111373309	0	1	0	0	0	0	0	0	1	0	0	0
111373319	1793	1727	1199	1228	398	437	361	343	1850	1781	3411	3353
111373320	1539	1476	152	165	97	99	61	62	103	103	744	737
111373321	242	207	93	73	81	94	81	95	92	84	252	239
111373322	840	854	878	906	290	278	247	272	831	844	1142	1097
111373323	234	218	98	124	124	91	166	165	617	594	581	521
111373324	63	67	16	23	31	29	36	39	331	318	296	300
111373325	195	216	2877	2765	917	977	31	30	122	125	182	168
111373310	75	68	4	3	42	36	78	57	42	26	24	23
111373326	15	13	30	35	14	16	2	0	48	60	204	187
111373327	1	2	0	1	0	1	0	0	22	16	1	4
111373328	8	7	14	11	12	8	6	5	13	6	4	5
111373329	0	0	0	0	0	0	0	0	0	0	0	0
